Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Calories_per_hour,Water_per_kg,HRR,Rel_Intensity
50.0,Male,55.0,1.5,177.0,120.0,69.0,1.07,715.0,Yoga,27.2,1.7,4.0,2.0,26.53,668.2242990654205,0.030909090909090907,108.0,0.4722222222222222
45.0,Male,65.3,1.7,162.0,120.0,63.0,1.79,731.0,Yoga,31.7,2.8,4.0,3.0,13.71,408.37988826815644,0.042879019908116385,99.0,0.5757575757575758
18.0,Male,41.6,1.94,168.0,153.0,57.0,0.86,1068.0,Strength,25.0,3.1,4.0,1.0,19.74,1241.860465116279,0.07451923076923077,111.0,0.8648648648648649
43.0,Male,56.9,1.68,161.0,154.0,61.0,2.0,742.0,Strength,26.5,2.0,3.0,1.0,21.48,371.0,0.0351493848857645,100.0,0.93
20.0,Female,84.8,1.74,165.0,151.0,59.0,1.49,717.0,HIIT,24.9,3.4,4.0,3.0,14.13,481.20805369127515,0.04009433962264151,106.0,0.8679245283018868
24.0,Female,96.9,1.88,181.0,166.0,72.0,1.36,1220.0,Cardio,15.8,3.7,3.0,2.0,30.18,897.0588235294117,0.038183694530443756,109.0,0.8623853211009175
24.0,Male,81.2,1.56,182.0,166.0,66.0,1.62,1148.0,Yoga,25.5,2.7,4.0,3.0,31.34,708.6419753086419,0.0332512315270936,116.0,0.8620689655172413
53.0,Female,70.5,1.9,198.0,146.0,69.0,0.84,766.0,Cardio,31.9,2.9,5.0,1.0,16.4,911.9047619047619,0.04113475177304964,129.0,0.5968992248062015
38.0,Male,58.7,1.72,189.0,152.0,58.0,1.21,1063.0,HIIT,21.2,1.6,3.0,1.0,23.03,878.5123966942149,0.027257240204429302,131.0,0.7175572519083969
26.0,Male,62.0,1.65,199.0,142.0,56.0,1.61,1361.0,HIIT,35.0,3.5,2.0,3.0,13.96,845.3416149068322,0.056451612903225805,143.0,0.6013986013986014
18.0,Male,100.6,1.74,179.0,138.0,68.0,1.2,1261.0,Cardio,23.2,3.5,2.0,2.0,20.9,1050.8333333333335,0.03479125248508946,111.0,0.6306306306306306
33.0,Female,63.0,1.71,189.0,126.0,57.0,1.24,1175.0,Strength,25.6,3.2,3.0,1.0,15.02,947.5806451612904,0.050793650793650794,132.0,0.5227272727272727
45.0,Male,52.7,1.82,172.0,129.0,69.0,0.62,1783.0,Yoga,22.9,3.2,3.0,1.0,24.95,2875.8064516129034,0.06072106261859583,103.0,0.5825242718446602
29.0,Male,79.4,1.71,186.0,124.0,74.0,2.0,877.0,Yoga,29.6,1.5,3.0,2.0,27.97,438.5,0.01889168765743073,112.0,0.44642857142857145
18.0,Female,87.4,1.87,182.0,162.0,65.0,1.37,1303.0,Strength,27.6,3.6,2.0,3.0,12.32,951.0948905109489,0.041189931350114416,117.0,0.8290598290598291
57.0,Female,57.6,1.86,169.0,120.0,73.0,1.99,929.0,HIIT,22.9,2.4,3.0,2.0,14.02,466.83417085427135,0.041666666666666664,96.0,0.4895833333333333
37.0,Male,108.5,1.97,192.0,120.0,74.0,2.0,1091.0,Cardio,27.2,1.5,2.0,1.0,23.59,545.5,0.013824884792626729,118.0,0.3898305084745763
52.0,Female,75.7,1.61,181.0,139.0,64.0,2.0,1783.0,Yoga,24.6,2.8,2.0,2.0,17.49,891.5,0.03698811096433289,117.0,0.6410256410256411
34.0,Female,73.9,1.75,192.0,165.0,74.0,1.64,816.0,Cardio,35.0,1.5,3.0,2.0,22.1,497.5609756097561,0.020297699594046006,118.0,0.7711864406779662
57.0,Male,67.9,1.78,187.0,163.0,59.0,2.0,1168.0,Yoga,23.9,3.7,3.0,2.0,18.69,584.0,0.054491899852724596,128.0,0.8125
36.0,Male,72.8,1.63,184.0,130.0,68.0,1.44,669.0,HIIT,25.1,1.7,3.0,3.0,12.32,464.58333333333337,0.023351648351648352,116.0,0.5344827586206896
34.0,Female,57.6,1.7,167.0,141.0,68.0,0.88,710.0,Cardio,14.7,1.5,3.0,2.0,15.66,806.8181818181819,0.026041666666666664,99.0,0.7373737373737373
48.0,Female,49.3,1.74,179.0,142.0,74.0,1.31,723.0,HIIT,19.2,3.5,4.0,3.0,19.2,551.9083969465648,0.07099391480730223,105.0,0.6476190476190476
18.0,Male,41.6,1.85,181.0,169.0,52.0,2.0,1130.0,Yoga,14.5,3.4,5.0,3.0,12.32,565.0,0.08173076923076923,129.0,0.9069767441860465
33.0,Male,65.6,1.87,189.0,168.0,56.0,1.16,1437.0,Yoga,16.3,3.5,2.0,1.0,17.53,1238.793103448276,0.05335365853658537,133.0,0.8421052631578947
35.0,Female,47.5,1.81,181.0,124.0,69.0,1.78,533.0,Yoga,26.4,3.2,3.0,2.0,26.59,299.438202247191,0.06736842105263158,112.0,0.49107142857142855
19.0,Female,86.3,1.89,164.0,131.0,74.0,0.97,1175.0,HIIT,19.5,2.4,3.0,2.0,28.62,1211.340206185567,0.027809965237543453,90.0,0.6333333333333333
43.0,Female,73.6,1.79,170.0,169.0,72.0,1.16,1408.0,Strength,17.4,1.5,4.0,1.0,14.69,1213.793103448276,0.020380434782608696,98.0,0.9897959183673469
48.0,Female,40.0,2.0,194.0,159.0,70.0,1.48,419.0,Cardio,13.5,2.5,4.0,2.0,21.29,283.1081081081081,0.0625,124.0,0.717741935483871
49.0,Female,56.0,1.6,183.0,169.0,66.0,0.98,1263.0,Strength,27.9,1.7,5.0,1.0,20.47,1288.7755102040817,0.030357142857142857,117.0,0.8803418803418803
48.0,Female,40.0,1.66,189.0,120.0,74.0,1.36,614.0,Cardio,14.8,2.1,3.0,1.0,12.32,451.4705882352941,0.052500000000000005,115.0,0.4
44.0,Female,88.2,1.88,192.0,169.0,51.0,2.0,1783.0,HIIT,28.5,1.9,4.0,2.0,12.32,891.5,0.021541950113378682,141.0,0.8368794326241135
27.0,Female,55.8,1.67,192.0,167.0,74.0,2.0,642.0,Yoga,28.8,3.4,3.0,2.0,28.68,321.0,0.06093189964157706,118.0,0.788135593220339
41.0,Male,73.2,1.75,190.0,137.0,58.0,1.24,1048.0,Strength,30.4,3.4,2.0,3.0,23.65,845.1612903225806,0.046448087431693985,132.0,0.5984848484848485
44.0,Male,40.0,1.72,179.0,124.0,74.0,0.85,1043.0,Cardio,22.8,2.1,5.0,3.0,20.78,1227.0588235294117,0.052500000000000005,105.0,0.47619047619047616
54.0,Male,58.5,1.96,185.0,133.0,60.0,2.0,1131.0,Yoga,13.1,2.5,3.0,1.0,18.11,565.5,0.042735042735042736,125.0,0.584
45.0,Female,57.5,1.55,190.0,123.0,54.0,1.33,893.0,HIIT,28.8,3.3,3.0,1.0,17.65,671.4285714285714,0.057391304347826085,136.0,0.5073529411764706
24.0,Female,55.6,1.73,175.0,120.0,71.0,1.09,775.0,Yoga,17.2,3.0,4.0,2.0,22.74,711.0091743119266,0.0539568345323741,104.0,0.47115384615384615
55.0,Female,65.3,1.83,194.0,162.0,72.0,1.99,1374.0,HIIT,27.6,2.0,3.0,1.0,17.74,690.4522613065327,0.030627871362940276,122.0,0.7377049180327869
32.0,Female,42.4,1.79,176.0,135.0,56.0,1.63,843.0,Yoga,27.1,1.5,2.0,2.0,18.17,517.1779141104295,0.03537735849056604,120.0,0.6583333333333333
18.0,Female,40.0,1.68,163.0,137.0,61.0,1.1,1470.0,Cardio,31.7,1.7,4.0,3.0,19.34,1336.3636363636363,0.042499999999999996,102.0,0.7450980392156863
33.0,Female,77.0,1.69,191.0,154.0,58.0,1.16,1187.0,Cardio,29.1,3.2,4.0,2.0,12.32,1023.2758620689656,0.04155844155844156,133.0,0.7218045112781954
28.0,Female,74.7,1.69,163.0,158.0,58.0,1.37,854.0,HIIT,14.0,3.4,4.0,2.0,13.79,623.3576642335765,0.04551539491298527,105.0,0.9523809523809523
59.0,Male,65.1,1.68,161.0,144.0,62.0,2.0,1050.0,Strength,26.1,2.0,5.0,3.0,23.59,525.0,0.030721966205837177,99.0,0.8282828282828283
21.0,Female,40.0,1.8,176.0,122.0,73.0,1.37,1171.0,HIIT,10.0,3.7,3.0,1.0,19.84,854.7445255474452,0.0925,103.0,0.47572815533980584
23.0,Male,64.3,1.58,160.0,123.0,62.0,1.02,1360.0,Strength,22.0,3.4,4.0,1.0,19.45,1333.3333333333333,0.05287713841368585,98.0,0.6224489795918368
20.0,Female,43.6,1.6,165.0,141.0,60.0,1.37,1783.0,Strength,16.9,1.5,4.0,1.0,15.52,1301.4598540145985,0.034403669724770644,105.0,0.7714285714285715
21.0,Male,100.4,1.62,188.0,128.0,73.0,1.4,614.0,Strength,29.3,3.3,2.0,1.0,33.21,438.5714285714286,0.03286852589641434,115.0,0.4782608695652174
48.0,Female,73.8,1.88,191.0,151.0,59.0,1.88,1783.0,Cardio,19.2,2.0,4.0,1.0,12.32,948.404255319149,0.02710027100271003,132.0,0.696969696969697
23.0,Male,52.3,1.74,184.0,122.0,65.0,1.38,915.0,Yoga,10.0,3.5,4.0,1.0,18.17,663.0434782608696,0.06692160611854685,119.0,0.4789915966386555
51.0,Male,57.3,1.71,188.0,169.0,50.0,1.09,1375.0,Strength,28.1,3.6,2.0,3.0,19.69,1261.467889908257,0.06282722513089006,138.0,0.8623188405797102
30.0,Male,70.7,1.64,196.0,136.0,65.0,1.38,1608.0,Cardio,13.0,1.6,5.0,2.0,20.83,1165.217391304348,0.02263083451202263,131.0,0.5419847328244275
20.0,Male,92.8,2.0,195.0,154.0,58.0,1.44,676.0,Yoga,24.3,1.5,4.0,2.0,16.6,469.44444444444446,0.016163793103448277,137.0,0.7007299270072993
18.0,Male,56.2,1.75,164.0,127.0,57.0,1.45,952.0,Strength,29.6,3.5,4.0,3.0,17.29,656.551724137931,0.06227758007117437,107.0,0.6542056074766355
24.0,Female,65.3,1.74,178.0,168.0,63.0,1.12,984.0,HIIT,25.6,3.3,4.0,2.0,19.87,878.5714285714284,0.05053598774885146,115.0,0.9130434782608695
37.0,Male,60.2,1.76,194.0,169.0,72.0,1.7,1114.0,Yoga,31.4,1.8,4.0,2.0,32.81,655.2941176470589,0.02990033222591362,122.0,0.7950819672131147
54.0,Female,56.6,1.67,199.0,123.0,60.0,1.09,962.0,Strength,25.0,3.1,5.0,2.0,12.32,882.5688073394494,0.054770318021201414,139.0,0.45323741007194246
30.0,Female,40.0,1.83,188.0,137.0,71.0,1.47,1783.0,Strength,26.9,3.6,5.0,3.0,20.31,1212.9251700680272,0.09,117.0,0.5641025641025641
21.0,Female,105.4,1.77,188.0,169.0,72.0,1.45,999.0,Strength,22.5,3.7,3.0,3.0,25.09,688.9655172413793,0.03510436432637571,116.0,0.8362068965517241
34.0,Male,63.8,1.8,192.0,129.0,54.0,1.92,1229.0,Cardio,13.8,3.1,4.0,2.0,14.24,640.1041666666667,0.04858934169278997,138.0,0.5434782608695652
42.0,Female,58.4,1.7,164.0,156.0,50.0,1.43,1427.0,Strength,23.6,2.5,3.0,1.0,16.68,997.9020979020979,0.04280821917808219,114.0,0.9298245614035088
43.0,Female,43.9,1.82,173.0,164.0,72.0,1.61,567.0,HIIT,16.3,3.2,3.0,1.0,19.29,352.17391304347825,0.07289293849658315,101.0,0.9108910891089109
24.0,Male,46.0,1.71,181.0,126.0,59.0,1.18,1725.0,Strength,26.1,1.5,2.0,1.0,15.44,1461.864406779661,0.03260869565217391,122.0,0.5491803278688525
37.0,Female,58.0,1.89,181.0,163.0,72.0,1.39,1156.0,Yoga,26.0,3.4,5.0,2.0,23.79,831.6546762589928,0.05862068965517241,109.0,0.8348623853211009
55.0,Female,91.1,1.85,190.0,149.0,74.0,1.49,649.0,Strength,31.8,3.0,3.0,1.0,29.5,435.5704697986577,0.03293084522502744,116.0,0.646551724137931
43.0,Female,40.0,1.55,172.0,159.0,59.0,1.28,1480.0,Yoga,19.9,3.0,3.0,3.0,21.42,1156.25,0.075,113.0,0.8849557522123894
59.0,Male,40.0,1.73,185.0,132.0,50.0,1.32,1266.0,HIIT,22.7,2.3,4.0,3.0,12.32,959.090909090909,0.057499999999999996,135.0,0.6074074074074074
49.0,Female,40.0,1.89,192.0,168.0,50.0,1.51,837.0,Strength,29.4,3.5,3.0,1.0,16.63,554.3046357615895,0.0875,142.0,0.8309859154929577
27.0,Female,96.8,1.73,174.0,136.0,71.0,1.91,887.0,Strength,31.7,2.6,3.0,2.0,19.05,464.3979057591623,0.026859504132231406,103.0,0.6310679611650486
18.0,Male,80.5,1.73,196.0,159.0,55.0,2.0,816.0,Yoga,25.2,2.3,2.0,1.0,22.13,408.0,0.02857142857142857,141.0,0.7375886524822695
36.0,Male,69.0,1.76,191.0,153.0,73.0,1.01,1276.0,Strength,16.7,2.9,4.0,1.0,13.89,1263.3663366336634,0.042028985507246375,118.0,0.6779661016949152
20.0,Male,43.5,1.52,189.0,146.0,63.0,2.0,1213.0,Strength,24.3,2.5,4.0,2.0,25.35,606.5,0.05747126436781609,126.0,0.6587301587301587
55.0,Male,54.2,1.62,197.0,127.0,56.0,1.18,335.0,Strength,28.3,2.4,2.0,1.0,20.94,283.8983050847458,0.04428044280442804,141.0,0.5035460992907801
34.0,Male,59.8,1.77,186.0,151.0,55.0,0.97,792.0,Yoga,23.0,2.1,3.0,2.0,24.41,816.4948453608248,0.035117056856187295,131.0,0.732824427480916
18.0,Female,52.2,1.75,171.0,165.0,72.0,1.45,570.0,Strength,26.1,3.4,4.0,1.0,12.48,393.1034482758621,0.06513409961685823,99.0,0.9393939393939394
40.0,Male,45.4,1.84,167.0,156.0,50.0,1.13,771.0,Cardio,11.5,3.5,4.0,2.0,12.32,682.3008849557523,0.07709251101321586,117.0,0.905982905982906
28.0,Female,62.1,1.68,191.0,130.0,74.0,0.85,1098.0,Strength,13.9,2.8,4.0,2.0,28.14,1291.764705882353,0.04508856682769726,117.0,0.47863247863247865
26.0,Male,72.8,1.57,196.0,138.0,61.0,1.04,1382.0,Strength,29.8,3.4,2.0,3.0,16.61,1328.8461538461538,0.046703296703296704,135.0,0.5703703703703704
27.0,Female,73.5,1.92,168.0,155.0,50.0,1.18,1048.0,Strength,14.2,3.4,5.0,2.0,18.37,888.135593220339,0.04625850340136054,118.0,0.8898305084745762
22.0,Male,78.4,1.66,182.0,168.0,70.0,1.67,495.0,Strength,10.0,2.5,3.0,2.0,19.29,296.4071856287425,0.03188775510204082,112.0,0.875
51.0,Female,87.1,1.77,185.0,126.0,60.0,1.46,990.0,Cardio,21.1,3.4,2.0,1.0,12.9,678.082191780822,0.03903559127439725,125.0,0.528
45.0,Male,76.3,1.67,177.0,168.0,50.0,1.41,1013.0,Cardio,11.6,3.1,3.0,3.0,14.42,718.4397163120568,0.04062909567496724,127.0,0.9291338582677166
33.0,Female,75.5,1.85,181.0,147.0,59.0,1.22,1267.0,HIIT,21.8,2.8,3.0,2.0,18.19,1038.5245901639344,0.037086092715231785,122.0,0.7213114754098361
44.0,Female,49.3,1.55,193.0,168.0,72.0,1.48,918.0,Cardio,21.5,3.6,5.0,1.0,21.77,620.2702702702703,0.07302231237322516,121.0,0.7933884297520661
56.0,Female,92.0,1.86,184.0,167.0,71.0,1.56,999.0,Cardio,24.2,2.1,5.0,3.0,31.52,640.3846153846154,0.02282608695652174,113.0,0.8495575221238938
35.0,Male,44.0,1.59,168.0,144.0,54.0,1.39,1040.0,Strength,29.0,3.4,2.0,2.0,27.49,748.2014388489209,0.07727272727272727,114.0,0.7894736842105263
46.0,Male,92.6,1.76,197.0,144.0,74.0,0.96,1291.0,HIIT,13.8,3.3,2.0,2.0,12.37,1344.7916666666667,0.035637149028077755,123.0,0.5691056910569106
59.0,Female,50.2,1.6,174.0,169.0,55.0,1.33,1030.0,Strength,24.3,1.5,4.0,2.0,13.4,774.4360902255638,0.0298804780876494,119.0,0.957983193277311
23.0,Male,83.0,1.74,160.0,120.0,72.0,1.35,1628.0,Yoga,21.0,3.3,5.0,2.0,15.13,1205.9259259259259,0.03975903614457831,88.0,0.5454545454545454
21.0,Female,78.5,1.8,179.0,169.0,59.0,1.64,683.0,Yoga,23.9,2.7,4.0,1.0,22.33,416.4634146341464,0.034394904458598725,120.0,0.9166666666666666
56.0,Female,56.2,1.69,198.0,155.0,74.0,1.64,1486.0,Cardio,24.4,1.8,2.0,1.0,21.59,906.0975609756098,0.03202846975088968,124.0,0.6532258064516129
58.0,Male,87.4,1.64,188.0,148.0,57.0,0.56,1249.0,Strength,10.0,3.5,3.0,3.0,16.94,2230.3571428571427,0.04004576659038901,131.0,0.6946564885496184
26.0,Male,92.2,1.59,176.0,143.0,55.0,1.57,1050.0,Strength,24.5,2.4,4.0,2.0,23.0,668.7898089171974,0.026030368763557483,121.0,0.7272727272727273
18.0,Male,83.1,1.94,188.0,153.0,56.0,1.41,1180.0,Yoga,24.4,3.3,3.0,2.0,17.84,836.8794326241135,0.039711191335740074,132.0,0.7348484848484849
36.0,Female,47.1,1.72,194.0,145.0,50.0,1.37,843.0,Strength,21.8,1.9,3.0,1.0,17.46,615.3284671532846,0.040339702760084924,144.0,0.6597222222222222
18.0,Male,53.1,1.7,181.0,169.0,73.0,1.01,1740.0,Strength,23.8,2.3,4.0,1.0,18.69,1722.7722772277227,0.04331450094161958,108.0,0.8888888888888888
53.0,Female,76.2,1.67,185.0,142.0,68.0,1.55,804.0,HIIT,25.5,3.4,3.0,1.0,18.46,518.7096774193549,0.04461942257217848,117.0,0.6324786324786325
46.0,Female,48.4,1.82,163.0,163.0,68.0,1.51,1221.0,HIIT,19.2,3.7,5.0,2.0,12.32,808.6092715231788,0.07644628099173555,95.0,1.0
24.0,Female,47.3,1.92,189.0,155.0,74.0,1.4,505.0,HIIT,29.5,3.4,5.0,2.0,12.34,360.7142857142857,0.0718816067653277,115.0,0.7043478260869566
46.0,Male,91.8,1.73,191.0,152.0,71.0,1.32,927.0,Cardio,26.8,1.8,3.0,1.0,23.11,702.2727272727273,0.0196078431372549,120.0,0.675
31.0,Female,71.4,1.68,180.0,143.0,68.0,1.37,606.0,Yoga,23.8,3.2,2.0,2.0,21.59,442.33576642335765,0.04481792717086835,112.0,0.6696428571428571
24.0,Male,103.6,1.88,175.0,154.0,60.0,1.55,436.0,Yoga,20.9,3.2,3.0,1.0,13.85,281.2903225806452,0.030888030888030892,115.0,0.8173913043478261
35.0,Female,81.0,1.78,196.0,151.0,67.0,2.0,1246.0,HIIT,10.0,3.3,3.0,1.0,19.74,623.0,0.04074074074074074,129.0,0.6511627906976745
55.0,Female,94.9,1.52,196.0,120.0,73.0,2.0,1309.0,HIIT,27.9,1.5,2.0,2.0,12.32,654.5,0.015806111696522653,123.0,0.3821138211382114
21.0,Female,80.0,1.67,167.0,169.0,57.0,0.94,899.0,Strength,29.8,3.1,3.0,2.0,17.15,956.3829787234043,0.03875,110.0,1.018181818181818
29.0,Female,40.0,1.77,191.0,169.0,58.0,1.2,613.0,Strength,22.2,2.2,4.0,2.0,29.56,510.83333333333337,0.05500000000000001,133.0,0.8345864661654135
35.0,Male,69.5,1.68,172.0,155.0,59.0,1.78,1350.0,HIIT,23.6,1.6,3.0,2.0,16.62,758.4269662921348,0.02302158273381295,113.0,0.8495575221238938
37.0,Male,48.3,1.81,167.0,134.0,69.0,1.97,1276.0,Yoga,26.1,1.8,3.0,2.0,20.81,647.7157360406092,0.037267080745341616,98.0,0.6632653061224489
18.0,Male,44.8,1.67,193.0,137.0,61.0,1.3,719.0,Yoga,21.6,2.3,4.0,1.0,12.32,553.0769230769231,0.05133928571428571,132.0,0.5757575757575758
54.0,Male,68.9,1.78,187.0,155.0,60.0,1.42,913.0,Strength,30.7,3.4,3.0,1.0,17.82,642.9577464788732,0.049346879535558774,127.0,0.7480314960629921
44.0,Female,63.6,1.77,161.0,169.0,50.0,1.57,1283.0,Cardio,17.8,2.1,3.0,2.0,17.92,817.1974522292993,0.0330188679245283,111.0,1.072072072072072
27.0,Female,40.0,1.72,178.0,132.0,72.0,0.83,857.0,Cardio,27.3,3.2,4.0,2.0,17.8,1032.5301204819277,0.08,106.0,0.5660377358490566
35.0,Female,66.7,1.72,171.0,153.0,65.0,1.15,776.0,HIIT,18.7,2.5,4.0,1.0,22.98,674.7826086956522,0.037481259370314844,106.0,0.8301886792452831
44.0,Male,47.3,1.72,198.0,164.0,70.0,1.46,1103.0,Strength,26.7,1.5,4.0,2.0,23.85,755.4794520547946,0.031712473572938694,128.0,0.734375
39.0,Female,70.3,1.74,170.0,152.0,59.0,2.0,864.0,Cardio,20.4,1.5,3.0,2.0,17.03,432.0,0.021337126600284497,111.0,0.8378378378378378
49.0,Female,74.7,1.81,176.0,132.0,65.0,1.81,758.0,Yoga,23.9,1.7,3.0,2.0,14.58,418.7845303867403,0.022757697456492636,111.0,0.6036036036036037
26.0,Male,57.8,1.61,162.0,135.0,65.0,1.91,684.0,Yoga,18.2,3.7,3.0,1.0,12.32,358.1151832460733,0.06401384083044984,97.0,0.7216494845360825
18.0,Male,40.0,1.72,193.0,138.0,74.0,1.41,726.0,Yoga,28.0,3.7,2.0,3.0,32.62,514.8936170212767,0.0925,119.0,0.5378151260504201
33.0,Male,79.8,1.53,172.0,148.0,72.0,1.98,1132.0,Yoga,14.7,1.7,3.0,2.0,16.6,571.7171717171717,0.021303258145363407,100.0,0.76
18.0,Female,75.8,1.99,191.0,167.0,71.0,1.53,850.0,HIIT,10.0,3.5,4.0,1.0,15.4,555.5555555555555,0.04617414248021108,120.0,0.8
47.0,Female,74.7,1.77,195.0,130.0,68.0,1.93,1056.0,HIIT,22.1,3.4,4.0,2.0,24.44,547.1502590673575,0.04551539491298527,127.0,0.4881889763779528
40.0,Female,83.6,1.84,175.0,137.0,65.0,1.46,1481.0,Cardio,23.0,2.5,5.0,1.0,20.2,1014.3835616438356,0.029904306220095697,110.0,0.6545454545454545
38.0,Male,101.8,1.51,163.0,169.0,72.0,1.42,1384.0,Strength,25.6,3.3,4.0,1.0,20.89,974.6478873239437,0.03241650294695481,91.0,1.065934065934066
25.0,Female,56.8,1.73,191.0,150.0,61.0,2.0,1183.0,Strength,24.3,1.7,3.0,1.0,19.28,591.5,0.029929577464788734,130.0,0.6846153846153846
42.0,Female,86.7,1.7,196.0,135.0,68.0,1.22,923.0,Strength,27.2,3.2,3.0,2.0,17.49,756.5573770491803,0.03690888119953864,128.0,0.5234375
18.0,Male,40.9,1.87,160.0,140.0,50.0,1.28,1261.0,HIIT,17.1,2.1,4.0,2.0,39.61,985.15625,0.05134474327628362,110.0,0.8181818181818182
28.0,Male,87.3,1.51,190.0,168.0,56.0,2.0,1306.0,Yoga,32.0,2.3,4.0,2.0,14.46,653.0,0.026345933562428408,134.0,0.835820895522388
26.0,Male,89.2,1.81,161.0,169.0,61.0,1.34,820.0,Strength,23.5,2.6,4.0,1.0,27.63,611.9402985074627,0.02914798206278027,100.0,1.08
23.0,Male,75.9,1.81,196.0,125.0,55.0,1.4,1177.0,HIIT,30.0,2.8,3.0,2.0,12.32,840.7142857142858,0.03689064558629775,141.0,0.49645390070921985
30.0,Male,100.1,1.76,170.0,160.0,55.0,1.43,1694.0,HIIT,25.9,1.8,3.0,2.0,15.73,1184.6153846153848,0.017982017982017984,115.0,0.9130434782608695
18.0,Female,80.8,1.85,188.0,141.0,74.0,1.19,838.0,Yoga,12.1,3.5,2.0,1.0,14.81,704.2016806722689,0.04331683168316832,114.0,0.5877192982456141
58.0,Female,68.6,1.72,164.0,155.0,72.0,1.23,797.0,Yoga,27.2,2.5,2.0,1.0,12.32,647.9674796747968,0.03644314868804665,92.0,0.9021739130434783
46.0,Female,45.7,1.96,168.0,137.0,64.0,1.38,1303.0,Strength,29.8,3.3,2.0,2.0,22.82,944.2028985507247,0.07221006564551422,104.0,0.7019230769230769
19.0,Female,55.2,1.71,172.0,136.0,74.0,1.93,670.0,Yoga,10.0,3.1,4.0,1.0,20.85,347.1502590673575,0.05615942028985507,98.0,0.6326530612244898
31.0,Female,91.7,1.74,172.0,166.0,56.0,1.28,892.0,Yoga,19.8,3.1,4.0,3.0,12.32,696.875,0.03380588876772083,116.0,0.9482758620689655
47.0,Male,78.7,1.69,170.0,144.0,57.0,1.0,845.0,Yoga,24.5,1.9,4.0,1.0,22.0,845.0,0.0241423125794155,113.0,0.7699115044247787
28.0,Female,40.0,1.57,165.0,169.0,68.0,1.04,669.0,Cardio,30.2,2.6,2.0,2.0,15.05,643.2692307692307,0.065,97.0,1.041237113402062
22.0,Male,47.1,1.87,165.0,132.0,68.0,0.72,674.0,Strength,31.7,3.2,2.0,2.0,34.98,936.1111111111112,0.06794055201698514,97.0,0.6597938144329897
23.0,Male,85.1,1.79,194.0,138.0,55.0,1.16,829.0,Strength,23.7,2.6,4.0,2.0,19.2,714.6551724137931,0.030552291421856642,139.0,0.5971223021582733
48.0,Female,87.9,1.5,180.0,164.0,68.0,1.41,974.0,Yoga,22.1,2.6,4.0,1.0,13.04,690.7801418439717,0.02957906712172924,112.0,0.8571428571428571
24.0,Female,74.2,1.58,177.0,140.0,71.0,1.28,780.0,Strength,23.6,1.9,4.0,2.0,30.92,609.375,0.025606469002695417,106.0,0.6509433962264151
33.0,Male,65.3,1.8,160.0,155.0,74.0,1.26,906.0,Yoga,23.9,3.2,4.0,1.0,18.21,719.047619047619,0.04900459418070444,86.0,0.9418604651162791
22.0,Male,49.6,1.87,190.0,137.0,54.0,1.6,1326.0,HIIT,30.5,1.9,5.0,1.0,14.25,828.75,0.03830645161290322,136.0,0.6102941176470589
18.0,Male,63.9,1.86,161.0,147.0,51.0,1.83,1178.0,Strength,24.0,3.3,2.0,1.0,24.05,643.7158469945355,0.05164319248826291,110.0,0.8727272727272727
43.0,Male,75.0,1.8,170.0,141.0,61.0,1.09,790.0,Yoga,32.8,2.4,3.0,2.0,18.69,724.7706422018348,0.032,109.0,0.7339449541284404
54.0,Male,69.8,1.75,170.0,131.0,72.0,1.29,954.0,Strength,32.0,3.2,2.0,1.0,21.66,739.5348837209302,0.04584527220630373,98.0,0.6020408163265306
42.0,Female,40.5,1.64,196.0,137.0,59.0,1.12,1150.0,Yoga,13.4,3.7,5.0,2.0,12.32,1026.7857142857142,0.09135802469135802,137.0,0.5693430656934306
18.0,Female,43.8,1.96,193.0,142.0,50.0,1.03,1590.0,Strength,29.7,3.6,2.0,3.0,21.88,1543.6893203883494,0.08219178082191782,143.0,0.6433566433566433
24.0,Female,45.7,1.63,199.0,144.0,71.0,0.94,1137.0,Yoga,19.6,1.8,2.0,3.0,12.32,1209.5744680851064,0.039387308533916844,128.0,0.5703125
43.0,Male,40.0,1.73,161.0,146.0,69.0,1.37,1359.0,Cardio,21.3,2.5,2.0,3.0,12.61,991.9708029197079,0.0625,92.0,0.8369565217391305
25.0,Male,40.8,1.69,194.0,145.0,54.0,1.65,1353.0,HIIT,24.4,2.5,4.0,1.0,22.31,820.0,0.06127450980392157,140.0,0.65
59.0,Male,82.0,1.51,185.0,121.0,70.0,1.82,625.0,Strength,28.5,2.2,4.0,3.0,24.72,343.4065934065934,0.02682926829268293,115.0,0.4434782608695652
29.0,Female,60.9,1.92,192.0,151.0,67.0,1.5,1407.0,Cardio,18.0,3.5,5.0,1.0,43.3,938.0,0.05747126436781609,125.0,0.672
27.0,Male,55.0,1.68,169.0,136.0,64.0,1.07,1389.0,Cardio,24.6,2.1,4.0,2.0,18.54,1298.1308411214952,0.038181818181818185,105.0,0.6857142857142857
23.0,Female,59.0,1.62,193.0,162.0,56.0,1.37,670.0,Cardio,17.6,1.6,5.0,1.0,17.71,489.0510948905109,0.027118644067796613,137.0,0.7737226277372263
34.0,Female,80.0,2.0,173.0,125.0,56.0,1.82,773.0,Strength,22.3,2.8,4.0,2.0,14.62,424.7252747252747,0.034999999999999996,117.0,0.5897435897435898
